Time,X,Y,P
16240,0.488,0.779,0.048
16243,0.488,0.781,0.104
16243,0.488,0.781,0.104
16259,0.491,0.786,0.29
16275,0.492,0.789,0.345
16292,0.493,0.789,0.464
16308,0.494,0.785,0.624
16326,0.496,0.774,0.743
16342,0.497,0.764,0.819
16359,0.499,0.752,0.874
16375,0.499,0.741,0.897
16392,0.498,0.733,0.915
16409,0.498,0.728,0.931
16426,0.497,0.727,0.968
16442,0.497,0.728,0.983
16458,0.495,0.732,0.995
16476,0.493,0.735,1
16492,0.489,0.739,1
16508,0.486,0.741,1
16525,0.483,0.741,1
16541,0.48,0.738,1
16559,0.478,0.731,1
16576,0.477,0.722,1
16592,0.479,0.715,1
16609,0.485,0.713,0.903
16626,0.491,0.715,0.407
16641,0.498,0.721,0.011
16642,NaN,NaN,NaN
