Time,X,Y,P
16425,0.758,0.318,0.034
16434,0.758,0.32,0.206
16434,0.758,0.32,0.206
16448,0.758,0.321,0.274
16465,0.758,0.322,0.349
16482,0.758,0.32,0.425
16499,0.758,0.314,0.444
16519,0.758,0.301,0.472
16534,0.758,0.291,0.517
16549,0.758,0.279,0.567
16564,0.757,0.268,0.626
16582,0.757,0.26,0.694
16600,0.757,0.259,0.716
16616,0.757,0.264,0.757
16632,0.758,0.273,0.763
16649,0.759,0.291,0.763
16665,0.762,0.312,0.763
16684,0.765,0.329,0.759
16699,0.767,0.339,0.759
16715,0.77,0.347,0.761
16733,0.773,0.348,0.759
16752,0.775,0.341,0.769
16765,0.777,0.331,0.806
16782,0.777,0.312,0.903
16798,0.777,0.296,1
16815,0.776,0.279,1
16837,0.776,0.267,1
16849,0.776,0.264,1
16865,0.776,0.265,1
16883,0.777,0.274,1
16899,0.779,0.289,1
16916,0.782,0.306,1
16932,0.785,0.322,1
16949,0.788,0.336,1
16967,0.792,0.346,1
16983,0.795,0.348,1
17000,0.797,0.345,1
17017,0.799,0.336,1
17033,0.801,0.321,1
17048,0.801,0.306,1
17069,0.802,0.287,1
17085,0.802,0.269,1
17099,0.803,0.26,0.78
17115,0.805,0.255,0.103
17120,NaN,NaN,NaN
