Time,X,Y,P
10504,0.476,0.367,0.081
10526,0.475,0.364,0.397
10526,0.475,0.364,0.397
10544,0.474,0.358,0.505
10560,0.474,0.352,0.589
10577,0.474,0.344,0.692
10593,0.475,0.334,0.792
10610,0.478,0.318,0.892
10631,0.483,0.302,0.94
10643,0.486,0.293,0.954
10660,0.493,0.282,0.948
10677,0.501,0.279,0.872
10695,0.508,0.284,0.565
10711,0.513,0.292,0.183
10721,0.515,0.298,0.013
10723,NaN,NaN,NaN
10806,0.506,0.345,0.017
10812,0.504,0.344,0.136
10812,0.504,0.344,0.136
10826,0.498,0.334,0.372
10847,0.492,0.313,0.538
10865,0.485,0.288,0.624
10877,0.482,0.272,0.655
10893,0.479,0.261,0.644
10911,0.478,0.254,0.448
10926,0.478,0.255,0.052
10929,NaN,NaN,NaN
