Time,X,Y,P
49334,0.815,0.806,0.054
49335,0.815,0.807,0.122
49335,0.815,0.807,0.122
49352,0.815,0.808,0.308
49369,0.814,0.813,0.538
49385,0.813,0.818,0.64
49402,0.811,0.826,0.769
49403,0.81,0.827,0.782
49418,0.807,0.835,0.839
49434,0.804,0.846,0.87
49451,0.801,0.854,0.882
49468,0.795,0.862,0.888
49486,0.788,0.862,0.89
49501,0.781,0.855,0.896
49517,0.776,0.844,0.913
49535,0.773,0.821,0.966
49550,0.773,0.799,1
49568,0.776,0.772,1
49585,0.781,0.751,1
49600,0.783,0.738,1
49618,0.785,0.725,1
49634,0.786,0.718,0.716
49652,0.785,0.719,0.192
49661,0.784,0.722,0.017
49662,NaN,NaN,NaN
49732,0.766,0.764,0.017
49733,0.765,0.764,0.11
49733,0.765,0.764,0.11
49752,0.762,0.766,0.425
49768,0.761,0.767,0.536
49785,0.762,0.767,0.749
49802,0.765,0.766,0.989
49818,0.774,0.765,1
49834,0.781,0.765,1
49852,0.789,0.765,1
49868,0.795,0.765,1
49884,0.798,0.766,0.915
49902,0.799,0.768,0.56
49915,0.801,0.771,0.022
49916,NaN,NaN,NaN
