Time,X,Y,P
108399,0.358,0.352,0.036
108418,0.357,0.354,0.267
108418,0.357,0.354,0.267
108444,0.355,0.355,0.462
108460,0.355,0.355,0.495
108480,0.356,0.351,0.524
108502,0.358,0.339,0.534
108523,0.359,0.327,0.579
108526,0.36,0.325,0.599
108545,0.36,0.312,0.761
108567,0.358,0.3,0.987
108586,0.356,0.296,1
108607,0.353,0.296,1
108629,0.348,0.301,1
108649,0.344,0.308,0.907
108669,0.341,0.311,0.435
108685,0.339,0.311,0.067
108686,NaN,NaN,NaN
108899,0.355,0.395,0.067
108918,0.355,0.399,0.876
108918,0.355,0.399,0.876
108944,0.354,0.401,1
108960,0.355,0.404,1
108980,0.356,0.408,0.341
108994,0.357,0.411,0.019
108995,NaN,NaN,NaN
