Time,X,Y,P
34806,0.775,0.228,0.042
34808,0.775,0.227,0.255
34808,0.775,0.227,0.255
34825,0.774,0.221,0.44
34833,0.774,0.214,0.569
34850,0.773,0.199,0.745
34866,0.772,0.188,0.8
34886,0.772,0.176,0.851
34900,0.773,0.173,0.88
34944,0.777,0.194,0.894
34949,0.778,0.201,0.896
34975,0.784,0.228,0.899
34995,0.789,0.249,0.923
35000,0.79,0.251,0.931
35018,0.791,0.248,0.995
35058,0.79,0.209,1
35066,0.79,0.204,1
35083,0.791,0.192,1
35101,0.794,0.189,1
35126,0.799,0.202,1
35150,0.807,0.224,1
35166,0.812,0.232,1
35183,0.816,0.231,1
35200,0.818,0.219,1
35229,0.819,0.195,0.511
35260,0.818,0.189,0.173
35261,0.818,0.186,0.042
35262,NaN,NaN,NaN
