Time,X,Y,P
6075,0.785,0.705,0.019
6077,0.785,0.706,0.118
6077,0.785,0.706,0.118
6089,0.786,0.708,0.267
6105,0.787,0.712,0.378
6123,0.788,0.719,0.479
6138,0.788,0.724,0.554
6146,0.787,0.726,0.579
6158,0.784,0.727,0.64
6172,0.777,0.726,0.706
6188,0.772,0.722,0.733
6205,0.768,0.715,0.759
6222,0.769,0.707,0.769
6239,0.775,0.698,0.769
6257,0.783,0.687,0.769
6272,0.788,0.68,0.769
6289,0.792,0.671,0.767
6305,0.792,0.665,0.776
6323,0.787,0.66,0.837
6339,0.782,0.658,0.911
6356,0.774,0.655,0.981
6372,0.767,0.655,1
6389,0.763,0.655,0.968
6405,0.761,0.656,0.845
6424,0.761,0.661,0.263
6434,0.762,0.664,0.046
6435,NaN,NaN,NaN
