Time,X,Y,P
12341,0.753,0.338,0.021
12348,0.752,0.338,0.124
12348,0.752,0.338,0.124
12370,0.752,0.339,0.341
12384,0.753,0.34,0.415
12398,0.754,0.341,0.47
12414,0.758,0.342,0.528
12435,0.765,0.342,0.571
12437,0.767,0.342,0.575
12448,0.771,0.342,0.581
12463,0.778,0.339,0.608
12481,0.784,0.335,0.632
12502,0.786,0.331,0.665
12514,0.785,0.326,0.731
12533,0.781,0.316,0.825
12549,0.775,0.308,0.905
12565,0.769,0.3,0.974
12580,0.761,0.292,1
12599,0.754,0.286,1
12614,0.753,0.282,1
12630,0.754,0.282,0.933
12647,0.761,0.287,0.847
12663,0.767,0.293,0.829
12685,0.774,0.296,0.882
12697,0.776,0.294,0.938
12717,0.774,0.284,1
12738,0.772,0.269,1
12752,0.772,0.264,1
12764,0.774,0.26,1
12780,0.778,0.259,0.858
12798,0.783,0.261,0.558
12816,0.787,0.266,0.085
12820,0.787,0.266,0.03
12821,NaN,NaN,NaN
