Time,X,Y,P
15084,0.493,0.391,0.021
15085,0.493,0.392,0.085
15086,0.493,0.392,0.085
15102,0.494,0.396,0.3
15119,0.495,0.401,0.54
15135,0.496,0.401,0.726
15155,0.496,0.388,1
15170,0.495,0.369,1
15185,0.493,0.348,1
15201,0.489,0.325,1
15219,0.485,0.304,1
15237,0.481,0.291,1
15253,0.481,0.289,1
15269,0.482,0.294,1
15285,0.485,0.307,1
15303,0.492,0.325,1
15321,0.499,0.341,1
15337,0.506,0.351,1
15353,0.512,0.354,1
15369,0.516,0.352,1
15388,0.517,0.344,1
15405,0.512,0.334,1
15420,0.507,0.328,1
15437,0.498,0.322,1
15453,0.494,0.321,1
15470,0.492,0.321,1
15487,0.494,0.322,1
15503,0.497,0.321,1
15522,0.503,0.314,1
15538,0.507,0.307,1
15554,0.512,0.3,1
15570,0.515,0.294,0.907
15586,0.515,0.293,0.618
15598,0.515,0.293,0.032
15599,NaN,NaN,NaN
