Time,X,Y,P
7749,0.941,0.839,0.044
7753,0.941,0.839,0.146
7753,0.941,0.839,0.146
7778,0.941,0.836,0.466
7795,0.939,0.831,0.649
7820,0.933,0.813,0.728
7821,0.932,0.809,0.739
7836,0.927,0.792,0.829
7862,0.921,0.765,1
7878,0.921,0.748,1
7902,0.926,0.734,1
7920,0.932,0.732,1
7944,0.941,0.732,1
7962,0.946,0.738,0.739
7982,0.946,0.744,0.319
7994,0.945,0.748,0.03
7995,NaN,NaN,NaN
8047,0.927,0.767,0.007
8070,0.911,0.779,0.392
8070,0.911,0.779,0.392
8086,0.905,0.784,0.581
8112,0.904,0.787,0.729
8129,0.909,0.788,0.864
8154,0.922,0.789,0.901
8171,0.932,0.789,0.79
8190,0.939,0.789,0.382
8204,0.944,0.791,0.003
8206,NaN,NaN,NaN
