Time,X,Y,P
48228,0.936,0.839,0.001
48234,0.937,0.84,0.032
48234,0.937,0.84,0.032
48249,0.938,0.842,0.136
48265,0.938,0.848,0.216
48285,0.938,0.852,0.267
48301,0.937,0.854,0.331
48317,0.935,0.855,0.368
48333,0.932,0.854,0.417
48334,0.932,0.853,0.425
48350,0.927,0.848,0.46
48367,0.923,0.839,0.485
48384,0.92,0.831,0.487
48403,0.919,0.822,0.491
48415,0.919,0.819,0.491
48433,0.923,0.818,0.493
48449,0.927,0.821,0.493
48468,0.931,0.828,0.493
48485,0.934,0.835,0.497
48499,0.936,0.839,0.507
48517,0.937,0.841,0.515
48532,0.937,0.84,0.546
48551,0.937,0.835,0.593
48567,0.937,0.828,0.626
48586,0.936,0.812,0.659
48599,0.935,0.801,0.667
48616,0.933,0.787,0.673
48635,0.931,0.768,0.679
48651,0.929,0.758,0.681
48665,0.927,0.751,0.675
48683,0.923,0.745,0.673
48700,0.921,0.745,0.671
48717,0.918,0.748,0.663
48735,0.917,0.756,0.663
48752,0.919,0.768,0.661
48769,0.923,0.779,0.661
48783,0.928,0.787,0.663
48800,0.934,0.793,0.661
48815,0.941,0.798,0.64
48832,0.945,0.8,0.505
48849,0.948,0.8,0.071
48854,NaN,NaN,NaN
