Time,X,Y,P
33122,0.774,0.255,0.036
33124,0.774,0.256,0.085
33124,0.774,0.256,0.085
33141,0.774,0.256,0.175
33159,0.773,0.256,0.454
33176,0.772,0.256,0.536
33190,0.772,0.256,0.72
33207,0.774,0.256,0.774
33225,0.777,0.256,0.786
33242,0.782,0.259,0.8
33257,0.787,0.259,0.835
33275,0.792,0.258,0.946
33292,0.792,0.253,1
33308,0.788,0.242,1
33325,0.784,0.231,1
33342,0.778,0.214,1
33359,0.776,0.2,1
33375,0.775,0.185,1
33391,0.777,0.175,1
33409,0.781,0.169,1
33426,0.786,0.169,1
33441,0.789,0.172,1
33458,0.793,0.175,0.618
33476,0.794,0.179,0.169
33481,NaN,NaN,NaN
33594,0.777,0.209,0.021
33610,0.776,0.212,0.337
33610,0.776,0.212,0.337
33625,0.775,0.214,0.497
33642,0.777,0.216,0.696
33658,0.781,0.219,0.796
33674,0.788,0.22,0.786
33691,0.796,0.221,0.233
33701,0.797,0.22,0.024
33702,NaN,NaN,NaN
