Time,X,Y,P
5676,0.489,0.746,0.015
5677,0.491,0.745,0.056
5677,0.491,0.745,0.056
5695,0.496,0.745,0.165
5713,0.501,0.748,0.188
5729,0.504,0.753,0.202
5745,0.505,0.761,0.265
5765,0.505,0.772,0.331
5780,0.503,0.782,0.376
5795,0.499,0.787,0.397
5811,0.493,0.788,0.431
5828,0.486,0.782,0.454
5845,0.479,0.769,0.46
5862,0.476,0.759,0.468
5879,0.474,0.751,0.491
5895,0.475,0.744,0.528
5911,0.478,0.74,0.544
5928,0.485,0.74,0.544
5949,0.492,0.744,0.528
5962,0.499,0.748,0.509
5978,0.506,0.755,0.487
5995,0.511,0.762,0.491
6013,0.514,0.767,0.499
6033,0.512,0.764,0.53
6045,0.51,0.758,0.544
6061,0.506,0.744,0.569
6081,0.501,0.728,0.63
6097,0.497,0.714,0.712
6111,0.495,0.706,0.755
6131,0.492,0.693,0.78
6147,0.492,0.685,0.729
6163,0.491,0.68,0.487
6179,0.492,0.681,0.011
6182,NaN,NaN,NaN
