Time,X,Y,P
2007,0.327,0.834,0.052
2028,0.331,0.834,0.265
2028,0.331,0.834,0.265
2040,0.332,0.834,0.366
2057,0.332,0.831,0.571
2075,0.331,0.819,0.788
2090,0.329,0.804,0.892
2108,0.327,0.778,0.972
2127,0.327,0.747,1
2141,0.328,0.725,1
2156,0.329,0.693,1
2176,0.329,0.666,1
2195,0.328,0.648,0.706
2208,0.327,0.641,0.167
2215,0.327,0.641,0.04
2216,NaN,NaN,NaN
2317,0.334,0.789,0.101
2326,0.335,0.796,0.317
2326,0.335,0.796,0.317
2342,0.337,0.818,0.585
2356,0.339,0.835,0.647
2373,0.343,0.849,0.663
2390,0.347,0.86,0.649
2408,0.353,0.864,0.653
2424,0.362,0.86,0.722
2439,0.369,0.852,0.823
2457,0.374,0.838,0.894
2476,0.373,0.814,0.938
2492,0.367,0.799,0.948
2509,0.354,0.787,0.897
2523,0.344,0.784,0.638
2541,0.333,0.785,0.073
2543,0.332,0.786,0.019
2544,NaN,NaN,NaN
