Time,X,Y,P
12448,0.193,0.264,0.019
12461,0.193,0.262,0.126
12461,0.193,0.262,0.126
12485,0.193,0.261,0.21
12507,0.193,0.26,0.286
12539,0.193,0.261,0.472
12551,0.193,0.262,0.517
12561,0.193,0.264,0.546
12576,0.193,0.267,0.595
12591,0.193,0.272,0.661
12608,0.193,0.276,0.694
12626,0.194,0.281,0.726
12643,0.195,0.285,0.737
12658,0.196,0.286,0.743
12675,0.198,0.285,0.743
12692,0.199,0.281,0.743
12708,0.201,0.278,0.747
12726,0.204,0.273,0.753
12741,0.208,0.271,0.767
12757,0.212,0.272,0.774
12776,0.216,0.276,0.784
12792,0.219,0.281,0.79
12808,0.221,0.287,0.819
12825,0.221,0.293,0.866
12842,0.22,0.298,0.896
12859,0.218,0.305,0.921
12874,0.216,0.309,0.923
12892,0.215,0.314,0.925
12908,0.214,0.316,0.925
12927,0.214,0.315,0.929
12942,0.214,0.313,0.927
12958,0.216,0.307,0.923
12974,0.219,0.304,0.899
12992,0.226,0.304,0.554
13008,0.232,0.306,0.071
13011,0.233,0.307,0.019
13012,NaN,NaN,NaN
