Time,X,Y,P
4668,0.053,0.838,0.013
4684,0.053,0.839,0.14
4684,0.053,0.839,0.14
4701,0.053,0.84,0.216
4717,0.053,0.841,0.407
4733,0.051,0.842,0.589
4750,0.05,0.842,0.638
4767,0.047,0.842,0.706
4782,0.044,0.841,0.78
4800,0.041,0.835,0.862
4816,0.038,0.829,0.896
4833,0.037,0.822,0.913
4850,0.039,0.82,0.919
4866,0.043,0.821,0.919
4883,0.046,0.825,0.897
4899,0.049,0.829,0.88
4916,0.051,0.833,0.886
4933,0.051,0.835,0.901
4953,0.051,0.834,0.952
4966,0.051,0.833,1
4983,0.052,0.827,1
5001,0.054,0.822,1
5017,0.056,0.818,1
5034,0.058,0.815,1
5050,0.059,0.814,1
5067,0.059,0.815,0.478
5083,0.059,0.818,0.03
5085,NaN,NaN,NaN
