Time,X,Y,P
15475,0.185,0.36,0.007
15488,0.186,0.361,0.073
15488,0.186,0.361,0.073
15512,0.186,0.362,0.101
15530,0.186,0.362,0.116
15555,0.187,0.362,0.194
15573,0.187,0.362,0.241
15592,0.188,0.361,0.286
15614,0.189,0.354,0.358
15636,0.191,0.344,0.427
15640,0.191,0.342,0.438
15654,0.193,0.333,0.485
15679,0.195,0.318,0.544
15699,0.197,0.306,0.569
15718,0.199,0.298,0.585
15738,0.201,0.292,0.597
15762,0.203,0.289,0.608
15783,0.205,0.291,0.614
15801,0.206,0.3,0.614
15822,0.209,0.315,0.614
15843,0.211,0.333,0.616
15865,0.213,0.358,0.663
15886,0.213,0.374,0.688
15907,0.214,0.382,0.657
15926,0.215,0.386,0.563
15947,0.215,0.386,0.224
15952,NaN,NaN,NaN
