Time,X,Y,P
2925,0.071,0.832,0.005
2940,0.072,0.831,0.126
2940,0.072,0.831,0.126
2957,0.072,0.831,0.179
2980,0.072,0.831,0.257
2990,0.072,0.832,0.257
3006,0.071,0.834,0.28
3023,0.069,0.839,0.319
3042,0.067,0.842,0.38
3056,0.065,0.842,0.417
3073,0.063,0.839,0.435
3075,0.062,0.838,0.437
3090,0.06,0.827,0.448
3108,0.059,0.813,0.46
3123,0.059,0.8,0.456
3140,0.061,0.793,0.458
3157,0.064,0.792,0.454
3173,0.066,0.796,0.454
3194,0.069,0.809,0.448
3208,0.07,0.818,0.45
3225,0.071,0.829,0.464
3240,0.071,0.834,0.487
3257,0.071,0.835,0.55
3276,0.071,0.828,0.618
3293,0.071,0.818,0.655
3306,0.071,0.805,0.69
3324,0.072,0.792,0.71
3340,0.074,0.784,0.714
3358,0.076,0.779,0.636
3375,0.078,0.78,0.196
3384,0.078,0.781,0.058
3385,NaN,NaN,NaN
