Time,X,Y,P
14280,0.942,0.829,0.03
14298,0.943,0.831,0.181
14298,0.943,0.831,0.181
14314,0.944,0.832,0.235
14337,0.944,0.831,0.304
14350,0.943,0.829,0.358
14365,0.943,0.826,0.429
14383,0.941,0.816,0.501
14401,0.936,0.801,0.56
14415,0.931,0.788,0.601
14435,0.923,0.76,0.681
14448,0.918,0.739,0.718
14465,0.915,0.721,0.739
14484,0.919,0.705,0.753
14500,0.925,0.7,0.741
14515,0.933,0.7,0.573
14533,0.939,0.702,0.067
14537,0.94,0.704,0.017
14538,NaN,NaN,NaN
14755,0.903,0.778,0.048
14764,0.903,0.779,0.188
14764,0.903,0.779,0.188
14781,0.904,0.78,0.407
14797,0.906,0.782,0.489
14817,0.913,0.786,0.526
14834,0.923,0.791,0.585
14850,0.932,0.793,0.653
14868,0.949,0.799,0.724
14883,0.96,0.801,0.694
14900,0.969,0.802,0.19
14912,0.973,0.802,0.003
14914,NaN,NaN,NaN
