Time,X,Y,P
6200,0.494,0.802,0.009
6216,0.496,0.808,0.259
6216,0.496,0.808,0.259
6233,0.496,0.816,0.454
6250,0.495,0.821,0.532
6266,0.492,0.822,0.583
6284,0.488,0.816,0.636
6300,0.484,0.807,0.685
6316,0.481,0.795,0.731
6333,0.477,0.776,0.786
6350,0.477,0.761,0.843
6367,0.478,0.754,0.886
6384,0.481,0.752,0.919
6401,0.485,0.756,0.933
6416,0.489,0.765,0.937
6434,0.493,0.774,0.938
6450,0.495,0.78,0.938
6467,0.496,0.781,0.937
6484,0.497,0.775,0.942
6501,0.498,0.762,0.972
6517,0.499,0.749,1
6533,0.5,0.736,1
6551,0.501,0.727,1
6568,0.502,0.722,1
6583,0.504,0.722,1
6600,0.506,0.728,1
6617,0.508,0.738,1
6633,0.509,0.745,0.788
6650,0.511,0.752,0.233
6659,0.512,0.756,0.034
6660,NaN,NaN,NaN
