Time,X,Y,P
36001,0.354,0.787,0.024
36010,0.354,0.787,0.13
36010,0.354,0.787,0.13
36050,0.354,0.786,0.271
36074,0.354,0.782,0.413
36094,0.355,0.775,0.534
36116,0.355,0.768,0.608
36138,0.355,0.765,0.669
36157,0.355,0.767,0.722
36180,0.355,0.774,0.731
36202,0.353,0.785,0.737
36219,0.351,0.792,0.755
36240,0.346,0.793,0.796
36260,0.343,0.788,0.849
36286,0.34,0.772,0.979
36302,0.34,0.754,1
36322,0.343,0.736,1
36346,0.349,0.722,1
36366,0.356,0.716,1
36387,0.364,0.715,1
36408,0.371,0.718,0.263
36423,0.374,0.719,0.001
36425,NaN,NaN,NaN
