Time,X,Y,P
1868,0.042,0.841,0.003
1878,0.042,0.842,0.058
1879,0.042,0.842,0.058
1900,0.042,0.844,0.104
1946,0.042,0.839,0.292
1964,0.042,0.826,0.343
1981,0.043,0.808,0.392
1987,0.043,0.801,0.411
1999,0.044,0.789,0.468
2017,0.045,0.776,0.53
2037,0.046,0.772,0.548
2049,0.047,0.776,0.56
2064,0.048,0.787,0.567
2079,0.049,0.802,0.569
2096,0.051,0.818,0.571
2113,0.053,0.833,0.597
2133,0.056,0.841,0.644
2146,0.059,0.841,0.659
2163,0.063,0.833,0.671
2179,0.067,0.813,0.675
2199,0.071,0.788,0.673
2214,0.075,0.769,0.558
2231,0.078,0.762,0.095
2237,0.079,0.762,0.042
2239,NaN,NaN,NaN
