Time,X,Y,P
13939,0.167,0.255,0.063
13953,0.167,0.259,0.333
13953,0.167,0.259,0.333
13969,0.167,0.26,0.384
13986,0.167,0.256,0.536
14003,0.169,0.248,0.622
14019,0.172,0.232,0.708
14036,0.175,0.216,0.769
14052,0.179,0.198,0.856
14068,0.182,0.186,0.894
14085,0.184,0.174,0.921
14102,0.186,0.167,0.94
14119,0.188,0.168,0.958
14136,0.189,0.178,0.972
14152,0.191,0.193,0.974
14169,0.193,0.218,0.97
14186,0.195,0.241,0.942
14202,0.196,0.254,0.845
14220,0.198,0.262,0.579
14235,0.198,0.262,0.187
14246,0.198,0.261,0.001
14247,NaN,NaN,NaN
