Time,X,Y,P
1881,0.027,0.849,0.065
1902,0.027,0.852,0.464
1902,0.027,0.852,0.464
1920,0.027,0.852,0.585
1952,0.027,0.849,0.624
1968,0.027,0.844,0.759
1985,0.028,0.834,0.896
2002,0.028,0.819,0.979
2019,0.028,0.801,1
2035,0.029,0.788,1
2053,0.029,0.779,1
2070,0.029,0.774,1
2086,0.03,0.775,1
2119,0.032,0.787,1
2136,0.033,0.795,1
2152,0.034,0.805,1
2169,0.036,0.816,1
2185,0.037,0.828,1
2203,0.04,0.835,1
2220,0.042,0.838,1
2235,0.045,0.835,1
2253,0.048,0.826,1
2278,0.052,0.804,1
2289,0.053,0.792,1
2302,0.053,0.782,1
2319,0.054,0.773,0.897
2335,0.054,0.771,0.228
2346,0.055,0.771,0.021
2347,NaN,NaN,NaN
