Time,X,Y,P
9848,0.927,0.793,0.038
9852,0.927,0.793,0.112
9852,0.927,0.793,0.112
9867,0.927,0.794,0.243
9884,0.927,0.795,0.468
9901,0.927,0.794,0.769
9916,0.927,0.792,0.985
9934,0.927,0.785,1
9949,0.926,0.773,1
9968,0.926,0.76,1
9986,0.925,0.746,1
10001,0.925,0.738,1
10017,0.924,0.727,1
10034,0.925,0.721,1
10050,0.925,0.719,0.776
10066,0.925,0.72,0.425
10079,0.924,0.721,0.021
10080,NaN,NaN,NaN
10297,0.92,0.767,0.069
10318,0.921,0.768,0.509
10318,0.921,0.768,0.509
10338,0.922,0.768,0.854
10353,0.924,0.769,1
10368,0.926,0.771,1
10384,0.931,0.772,1
10402,0.935,0.772,1
10417,0.938,0.772,1
10435,0.941,0.769,0.374
10449,0.942,0.769,0.101
10450,NaN,NaN,NaN
