Time,X,Y,P
10800,0.933,0.701,0.048
10816,0.933,0.705,0.241
10816,0.933,0.705,0.241
10833,0.932,0.708,0.37
10854,0.929,0.709,0.415
10866,0.928,0.707,0.517
10885,0.927,0.701,0.667
10901,0.927,0.693,0.806
10917,0.926,0.68,0.89
10938,0.926,0.666,0.929
10949,0.924,0.656,0.95
10966,0.922,0.642,0.997
10986,0.92,0.629,1
11000,0.918,0.619,1
11016,0.917,0.608,1
11036,0.919,0.599,1
11050,0.923,0.595,1
11066,0.931,0.591,1
11084,0.941,0.589,1
11100,0.948,0.589,1
11116,0.955,0.592,1
11133,0.958,0.593,1
11150,0.961,0.596,1
11170,0.962,0.6,1
11186,0.961,0.605,0.415
11200,0.959,0.609,0.063
11202,0.958,0.611,0.013
11204,NaN,NaN,NaN
11327,0.911,0.651,0.022
11336,0.909,0.649,0.247
11336,0.909,0.649,0.247
11354,0.907,0.651,0.616
11366,0.907,0.652,0.7
11383,0.908,0.652,0.759
11400,0.911,0.649,0.864
11417,0.916,0.647,1
11434,0.923,0.646,1
11435,0.924,0.646,1
11450,0.93,0.645,1
11466,0.94,0.642,1
11484,0.949,0.64,1
11499,0.957,0.639,1
11518,0.962,0.638,1
11532,0.964,0.638,1
11550,0.964,0.638,1
11570,0.963,0.636,1
11582,0.963,0.635,1
11600,0.959,0.633,0.308
11612,0.957,0.633,0.021
11613,NaN,NaN,NaN
