Time,X,Y,P
15137,0.926,0.773,0.038
15147,0.927,0.776,0.161
15147,0.927,0.776,0.161
15162,0.928,0.781,0.321
15180,0.93,0.787,0.519
15196,0.932,0.791,0.739
15213,0.932,0.793,0.882
15229,0.932,0.791,0.981
15246,0.93,0.781,1
15263,0.927,0.762,1
15280,0.922,0.736,1
15296,0.919,0.715,1
15312,0.919,0.698,1
15330,0.921,0.685,1
15346,0.925,0.676,1
15364,0.931,0.675,0.917
15379,0.936,0.68,0.468
15396,0.938,0.687,0.038
15398,NaN,NaN,NaN
15471,0.919,0.732,0.024
15481,0.917,0.734,0.444
15481,0.917,0.734,0.444
15497,0.916,0.735,0.655
15514,0.918,0.735,0.845
15530,0.924,0.734,0.862
15547,0.932,0.733,0.526
15564,0.938,0.732,0.048
15566,NaN,NaN,NaN
