Time,X,Y,P
8603,0.506,0.304,0.024
8615,0.507,0.306,0.399
8615,0.507,0.306,0.399
8633,0.507,0.305,0.565
8653,0.504,0.295,0.628
8665,0.501,0.285,0.642
8667,0.499,0.279,0.644
8683,0.494,0.266,0.632
8699,0.486,0.249,0.534
8715,0.479,0.24,0.36
8733,0.474,0.24,0.042
8734,NaN,NaN,NaN
8784,0.471,0.279,0.011
8798,0.474,0.288,0.331
8798,0.474,0.288,0.331
8819,0.48,0.287,0.644
8833,0.486,0.273,0.815
8849,0.492,0.258,0.858
8866,0.503,0.233,0.825
8882,0.517,0.214,0.46
8900,0.532,0.205,0.032
8901,NaN,NaN,NaN
