Time,X,Y,P
11726,0.041,0.328,0.032
11727,0.041,0.329,0.108
11727,0.041,0.329,0.108
11749,0.042,0.332,0.368
11768,0.042,0.332,0.565
11784,0.043,0.331,0.776
11800,0.044,0.326,0.907
11817,0.046,0.314,1
11833,0.048,0.301,1
11849,0.05,0.288,1
11866,0.051,0.273,1
11882,0.052,0.261,1
11903,0.052,0.255,1
11917,0.052,0.256,1
11932,0.053,0.26,1
11949,0.053,0.269,1
11967,0.055,0.281,1
11983,0.057,0.292,1
11999,0.06,0.3,1
12016,0.063,0.304,1
12033,0.065,0.301,1
12051,0.067,0.293,1
12065,0.067,0.286,1
12085,0.069,0.271,1
12100,0.069,0.262,1
12116,0.07,0.254,1
12131,0.071,0.249,0.409
12149,0.073,0.248,0.054
12150,NaN,NaN,NaN
