Time,X,Y,P
12964,0.197,0.321,0.001
12964,0.197,0.322,0.042
12965,0.197,0.322,0.042
12985,0.195,0.325,0.194
13001,0.194,0.327,0.308
13020,0.194,0.328,0.364
13043,0.195,0.327,0.536
13052,0.195,0.326,0.571
13069,0.195,0.321,0.663
13087,0.196,0.313,0.743
13104,0.197,0.301,0.806
13108,0.197,0.3,0.813
13119,0.199,0.292,0.839
13136,0.201,0.282,0.856
13152,0.205,0.272,0.864
13171,0.208,0.265,0.868
13189,0.212,0.262,0.88
13204,0.215,0.266,0.882
13219,0.217,0.273,0.886
13236,0.219,0.281,0.888
13252,0.221,0.295,0.89
13269,0.22,0.309,0.89
13288,0.219,0.327,0.886
13303,0.218,0.335,0.882
13319,0.218,0.339,0.788
13336,0.218,0.336,0.354
13347,0.219,0.333,0.034
13348,NaN,NaN,NaN
