Time,X,Y,P
12566,0.329,0.324,0.009
12575,0.329,0.325,0.075
12575,0.329,0.325,0.075
12596,0.327,0.326,0.157
12614,0.327,0.328,0.233
12625,0.326,0.329,0.292
12642,0.326,0.331,0.337
12660,0.326,0.333,0.384
12675,0.326,0.334,0.399
12692,0.326,0.335,0.462
12713,0.326,0.335,0.577
12729,0.327,0.334,0.604
12767,0.328,0.314,0.618
12776,0.329,0.306,0.618
12791,0.33,0.291,0.62
12808,0.332,0.274,0.636
12830,0.334,0.262,0.657
12841,0.335,0.259,0.659
12858,0.337,0.26,0.673
12876,0.339,0.267,0.679
12892,0.341,0.284,0.683
12910,0.341,0.301,0.683
12926,0.341,0.311,0.677
12942,0.341,0.313,0.673
12958,0.341,0.308,0.669
12978,0.342,0.298,0.671
12994,0.344,0.286,0.685
13008,0.347,0.279,0.72
13025,0.349,0.275,0.759
13042,0.353,0.278,0.782
13061,0.356,0.288,0.821
13078,0.357,0.304,0.87
13094,0.358,0.32,0.89
13110,0.358,0.335,0.876
13127,0.359,0.351,0.616
13143,0.361,0.359,0.071
13149,0.361,0.359,0.019
13150,NaN,NaN,NaN
