Time,X,Y,P
4570,0.043,0.842,0.015
4578,0.043,0.846,0.122
4578,0.043,0.846,0.122
4595,0.042,0.852,0.214
4612,0.042,0.856,0.323
4628,0.041,0.859,0.417
4645,0.041,0.858,0.468
4662,0.042,0.851,0.554
4677,0.042,0.838,0.61
4695,0.044,0.816,0.651
4711,0.046,0.792,0.72
4728,0.047,0.774,0.817
4745,0.047,0.761,0.874
4762,0.047,0.754,0.903
4778,0.047,0.751,0.915
4794,0.047,0.753,0.921
4811,0.047,0.76,0.921
4828,0.047,0.775,0.917
4845,0.048,0.791,0.909
4862,0.049,0.812,0.909
4879,0.051,0.827,0.909
4895,0.053,0.834,0.909
4912,0.056,0.834,0.903
4929,0.058,0.828,0.905
4945,0.061,0.815,0.905
4962,0.063,0.799,0.905
4978,0.064,0.786,0.905
4995,0.064,0.775,0.901
5012,0.064,0.766,0.786
5029,0.065,0.762,0.608
5046,0.067,0.762,0.038
5051,NaN,NaN,NaN
