Time,X,Y,P
10094,0.316,0.322,0.011
10099,0.316,0.325,0.11
10099,0.316,0.325,0.11
10116,0.317,0.329,0.298
10133,0.319,0.336,0.437
10149,0.322,0.345,0.569
10167,0.323,0.351,0.757
10183,0.324,0.352,0.901
10200,0.323,0.345,1
10216,0.322,0.328,1
10233,0.322,0.298,1
10249,0.323,0.271,1
10267,0.325,0.248,1
10283,0.329,0.24,1
10300,0.334,0.242,1
10316,0.338,0.253,1
10333,0.344,0.278,1
10350,0.347,0.307,1
10367,0.349,0.326,1
10383,0.349,0.327,1
10400,0.349,0.313,1
10416,0.349,0.285,1
10432,0.352,0.259,1
10449,0.357,0.235,1
10466,0.363,0.227,1
10483,0.372,0.233,1
10499,0.38,0.253,1
10516,0.385,0.282,1
10533,0.389,0.327,1
10550,0.391,0.359,1
10566,0.392,0.376,1
10583,0.392,0.379,0.542
10599,0.395,0.372,0.001
10604,NaN,NaN,NaN
