Time,X,Y,P
10262,0.63,0.808,0.028
10269,0.63,0.809,0.124
10269,0.63,0.809,0.124
10287,0.629,0.812,0.419
10307,0.63,0.813,0.554
10325,0.629,0.812,0.612
10338,0.629,0.808,0.694
10353,0.628,0.802,0.8
10371,0.628,0.791,0.944
10389,0.628,0.775,1
10404,0.628,0.762,1
10419,0.628,0.752,1
10437,0.627,0.744,1
10457,0.627,0.74,1
10470,0.627,0.742,1
10487,0.627,0.747,1
10506,0.627,0.759,1
10522,0.628,0.774,1
10538,0.63,0.786,1
10555,0.635,0.8,1
10572,0.639,0.809,1
10590,0.647,0.816,1
10606,0.655,0.82,1
10622,0.661,0.821,1
10639,0.666,0.822,1
10656,0.669,0.822,0.995
10670,0.671,0.822,0.397
10684,0.672,0.825,0.007
10685,NaN,NaN,NaN
