Time,X,Y,P
16547,0.94,0.766,0.056
16573,0.94,0.767,0.384
16573,0.94,0.767,0.384
16596,0.941,0.773,0.644
16615,0.941,0.779,0.78
16635,0.939,0.784,0.882
16637,0.938,0.785,0.892
16656,0.933,0.784,0.974
16677,0.925,0.773,1
16698,0.918,0.758,1
16720,0.918,0.747,1
16741,0.924,0.744,1
16761,0.932,0.749,1
16781,0.939,0.759,1
16804,0.945,0.771,1
16824,0.945,0.774,1
16843,0.944,0.769,1
16864,0.941,0.756,1
16887,0.938,0.732,1
16909,0.938,0.707,1
16932,0.938,0.686,1
16948,0.936,0.674,1
16968,0.933,0.667,1
16989,0.929,0.673,1
17014,0.929,0.695,1
17030,0.933,0.714,1
17052,0.941,0.732,1
17072,0.951,0.741,1
17095,0.957,0.744,1
17115,0.958,0.744,1
17136,0.957,0.741,1
17156,0.955,0.741,0.411
17174,0.955,0.744,0.015
17175,NaN,NaN,NaN
