Time,X,Y,P
25619,0.356,0.312,0.046
25641,0.357,0.312,0.286
25641,0.357,0.312,0.286
25656,0.357,0.309,0.478
25672,0.358,0.301,0.698
25689,0.36,0.289,0.872
25705,0.361,0.279,0.987
25723,0.362,0.269,1
25740,0.361,0.262,1
25757,0.358,0.258,1
25772,0.356,0.258,0.845
25790,0.352,0.265,0.358
25803,0.349,0.273,0.042
25804,NaN,NaN,NaN
25861,0.346,0.334,0.007
25874,0.348,0.34,0.175
25874,0.348,0.34,0.175
25889,0.35,0.347,0.298
25907,0.353,0.352,0.394
25924,0.354,0.353,0.437
25939,0.355,0.351,0.437
25957,0.355,0.345,0.175
25964,0.355,0.344,0.044
25966,NaN,NaN,NaN
