Time,X,Y,P
7390,0.045,0.454,0.011
7399,0.045,0.451,0.313
7399,0.045,0.451,0.313
7414,0.046,0.439,0.567
7431,0.046,0.425,0.708
7432,0.047,0.421,0.735
7449,0.047,0.401,0.868
7464,0.047,0.374,0.964
7481,0.046,0.349,1
7498,0.046,0.322,1
7516,0.045,0.302,1
7530,0.044,0.293,1
7547,0.043,0.293,1
7564,0.043,0.301,0.997
7580,0.045,0.313,0.981
7597,0.048,0.327,1
7614,0.055,0.335,1
7632,0.064,0.335,1
7647,0.071,0.327,1
7665,0.079,0.313,1
7681,0.084,0.301,0.954
7697,0.09,0.284,0.343
7711,0.094,0.274,0.028
7712,NaN,NaN,NaN
