Time,X,Y,P
1469,0.058,0.781,0.013
1489,0.057,0.784,0.144
1489,0.057,0.784,0.144
1526,0.057,0.787,0.241
1537,0.058,0.787,0.276
1551,0.059,0.785,0.327
1569,0.062,0.773,0.366
1584,0.064,0.759,0.38
1587,0.065,0.752,0.382
1600,0.066,0.738,0.384
1622,0.067,0.716,0.47
1635,0.066,0.712,0.55
1651,0.066,0.712,0.595
1667,0.066,0.719,0.614
1686,0.066,0.736,0.618
1702,0.067,0.759,0.62
1718,0.07,0.775,0.63
1736,0.074,0.786,0.655
1752,0.076,0.786,0.739
1768,0.08,0.778,0.827
1786,0.084,0.76,0.862
1802,0.087,0.742,0.864
1818,0.089,0.727,0.827
1834,0.093,0.716,0.304
1848,0.095,0.716,0.015
1849,NaN,NaN,NaN
