Time,X,Y,P
6900,0.918,0.744,0.009
6903,0.918,0.745,0.048
6904,0.918,0.745,0.048
6923,0.918,0.747,0.243
6941,0.918,0.747,0.294
6968,0.918,0.745,0.409
6990,0.916,0.734,0.524
7007,0.914,0.72,0.675
7023,0.912,0.706,0.79
7038,0.909,0.691,0.849
7055,0.906,0.673,0.884
7073,0.904,0.656,0.896
7087,0.904,0.647,0.899
7105,0.906,0.638,0.899
7121,0.909,0.633,0.907
7139,0.913,0.633,0.909
7155,0.916,0.635,0.907
7173,0.92,0.641,0.876
7188,0.923,0.648,0.81
7205,0.925,0.654,0.673
7221,0.927,0.662,0.386
7238,0.929,0.667,0.091
7239,NaN,NaN,NaN
7422,0.893,0.705,0.022
7438,0.892,0.705,0.136
7438,0.892,0.705,0.136
7455,0.889,0.705,0.296
7471,0.889,0.705,0.37
7489,0.889,0.706,0.435
7508,0.893,0.706,0.479
7522,0.899,0.707,0.485
7538,0.907,0.707,0.485
7555,0.917,0.707,0.487
7571,0.924,0.707,0.495
7588,0.928,0.707,0.511
7605,0.931,0.707,0.548
7621,0.93,0.707,0.565
7639,0.929,0.708,0.503
7659,0.927,0.708,0.228
7665,0.927,0.708,0.079
7667,NaN,NaN,NaN
