Time,X,Y,P
8203,0.201,0.447,0.021
8208,0.202,0.448,0.144
8208,0.202,0.448,0.144
8225,0.202,0.449,0.37
8241,0.202,0.449,0.72
8262,0.202,0.446,1
8278,0.203,0.438,1
8292,0.203,0.432,1
8312,0.204,0.422,1
8314,0.204,0.421,1
8328,0.205,0.416,1
8344,0.205,0.413,1
8359,0.206,0.413,1
8376,0.205,0.414,0.942
8393,0.205,0.422,0.099
8397,0.205,0.425,0.042
8398,NaN,NaN,NaN
8458,0.203,0.474,0.122
8463,0.203,0.475,0.261
8463,0.203,0.475,0.261
8475,0.201,0.478,0.774
8491,0.2,0.479,1
8510,0.2,0.48,1
8532,0.201,0.48,1
8548,0.201,0.48,1
8560,0.202,0.479,1
8575,0.203,0.478,0.595
8591,0.203,0.476,0.22
8596,NaN,NaN,NaN
