Time,X,Y,P
1967,0.201,0.873,0.003
1970,0.199,0.874,0.063
1971,0.199,0.874,0.063
1990,0.195,0.876,0.243
2006,0.192,0.873,0.296
2021,0.19,0.864,0.409
2039,0.188,0.842,0.556
2054,0.188,0.82,0.665
2070,0.188,0.795,0.812
2090,0.19,0.775,0.899
2106,0.191,0.762,0.952
2121,0.192,0.759,0.966
2138,0.194,0.758,0.983
2156,0.196,0.762,0.987
2170,0.197,0.771,0.989
2190,0.199,0.788,0.987
2218,0.204,0.804,0.985
2237,0.207,0.804,0.983
2254,0.209,0.799,0.995
2271,0.212,0.789,1
2287,0.213,0.78,1
2304,0.212,0.768,1
2320,0.209,0.759,1
2339,0.202,0.752,1
2356,0.196,0.751,0.978
2371,0.191,0.755,0.409
2386,0.188,0.765,0.013
2388,NaN,NaN,NaN
