Time,X,Y,P
10988,0.884,0.706,0.015
10997,0.886,0.707,0.069
10998,0.886,0.707,0.069
11017,0.888,0.709,0.159
11035,0.889,0.712,0.196
11046,0.891,0.713,0.272
11063,0.892,0.715,0.351
11081,0.892,0.719,0.442
11101,0.893,0.722,0.524
11117,0.892,0.724,0.563
11135,0.889,0.724,0.622
11146,0.886,0.72,0.665
11163,0.882,0.711,0.704
11181,0.878,0.698,0.712
11201,0.878,0.686,0.702
11213,0.879,0.68,0.692
11230,0.883,0.678,0.685
11246,0.886,0.679,0.685
11263,0.89,0.686,0.679
11283,0.893,0.695,0.685
11299,0.894,0.705,0.714
11313,0.894,0.708,0.724
11333,0.894,0.709,0.739
11349,0.892,0.705,0.786
11365,0.891,0.696,0.843
11380,0.891,0.686,0.886
11396,0.892,0.671,0.907
11413,0.894,0.654,0.917
11433,0.895,0.639,0.921
11449,0.894,0.627,0.927
11465,0.892,0.618,0.923
11483,0.886,0.613,0.95
11497,0.881,0.613,0.974
11514,0.874,0.616,0.997
11533,0.869,0.624,0.997
11551,0.869,0.635,0.96
11563,0.874,0.647,0.905
11580,0.882,0.656,0.864
11597,0.895,0.664,0.843
11617,0.907,0.666,0.837
11633,0.917,0.666,0.835
11646,0.921,0.667,0.833
11663,0.923,0.668,0.806
11681,0.922,0.669,0.659
11697,0.922,0.672,0.185
11709,0.921,0.672,0.001
11711,NaN,NaN,NaN
