Time,X,Y,P
9511,0.341,0.335,0.021
9511,0.341,0.335,0.073
9511,0.341,0.335,0.073
9528,0.342,0.338,0.251
9546,0.342,0.341,0.448
9561,0.342,0.342,0.524
9577,0.342,0.342,0.669
9596,0.342,0.34,0.808
9611,0.341,0.336,0.901
9628,0.339,0.327,1
9644,0.337,0.314,1
9662,0.336,0.3,1
9678,0.336,0.292,1
9695,0.339,0.287,1
9712,0.343,0.287,1
9727,0.347,0.292,1
9744,0.351,0.299,1
9762,0.352,0.309,1
9778,0.353,0.316,1
9794,0.353,0.32,1
9812,0.353,0.321,1
9828,0.353,0.316,1
9844,0.353,0.311,1
9861,0.353,0.304,1
9878,0.354,0.294,1
9894,0.356,0.289,1
9912,0.358,0.288,1
9928,0.361,0.291,1
9944,0.363,0.296,1
9961,0.365,0.307,1
9979,0.366,0.319,1
9994,0.365,0.332,1
10011,0.364,0.341,1
10028,0.363,0.345,1
10045,0.363,0.346,0.89
10058,NaN,NaN,NaN
