Time,X,Y,P
34372,0.201,0.264,0.032
34413,0.2,0.264,0.331
34413,0.2,0.264,0.331
34447,0.2,0.262,0.526
34463,0.2,0.261,0.601
34480,0.201,0.256,0.716
34497,0.203,0.247,0.769
34514,0.204,0.238,0.796
34515,0.205,0.235,0.8
34530,0.206,0.224,0.819
34547,0.208,0.212,0.837
34564,0.21,0.2,0.856
34581,0.211,0.193,0.874
34597,0.212,0.188,0.886
34614,0.213,0.187,0.892
34631,0.214,0.188,0.894
34648,0.215,0.191,0.896
34665,0.216,0.198,0.894
34681,0.218,0.205,0.892
34697,0.221,0.212,0.894
34713,0.223,0.218,0.896
34730,0.225,0.225,0.897
34748,0.227,0.233,0.896
34764,0.229,0.242,0.886
34781,0.229,0.251,0.89
34797,0.23,0.259,0.886
34814,0.231,0.265,0.884
34831,0.231,0.266,0.872
34848,0.231,0.265,0.862
34864,0.231,0.264,0.86
34880,0.231,0.261,0.835
34897,0.231,0.259,0.702
34922,0.231,0.26,0.065
34929,NaN,NaN,NaN
