Time,X,Y,P
43426,0.438,0.289,0.003
43442,0.43,0.282,0.095
43442,0.43,0.282,0.095
43444,0.428,0.282,0.106
43458,0.423,0.276,0.142
43476,0.414,0.271,0.183
43492,0.406,0.265,0.179
43509,0.401,0.26,0.104
43519,0.397,0.258,0.009
43521,NaN,NaN,NaN
44761,0.358,0.285,0.052
44784,0.358,0.284,0.397
44784,0.358,0.284,0.397
44793,0.358,0.282,0.497
44809,0.358,0.279,0.653
44826,0.359,0.272,0.79
44843,0.361,0.262,0.882
44844,0.361,0.261,0.896
44859,0.363,0.251,0.94
44877,0.364,0.239,0.962
44893,0.364,0.226,0.985
44910,0.363,0.215,1
44927,0.362,0.207,1
44943,0.36,0.201,1
44960,0.357,0.196,1
44977,0.353,0.194,1
44993,0.347,0.196,1
45009,0.342,0.2,1
45026,0.337,0.205,1
45043,0.335,0.208,1
45060,0.334,0.212,0.784
45077,0.334,0.214,0.155
45087,NaN,NaN,NaN
45357,0.352,0.311,0.075
45360,0.352,0.312,0.22
45361,0.352,0.312,0.22
45376,0.352,0.314,0.575
45393,0.351,0.316,0.708
45411,0.351,0.315,0.226
45422,NaN,NaN,NaN
