Time,X,Y,P
2189,0.204,0.868,0.021
2223,0.205,0.874,0.183
2223,0.205,0.874,0.183
2252,0.206,0.864,0.241
2271,0.207,0.844,0.255
2287,0.208,0.815,0.257
2303,0.208,0.791,0.257
2320,0.208,0.769,0.286
2337,0.207,0.753,0.413
2355,0.206,0.747,0.491
2371,0.205,0.751,0.54
2387,0.204,0.765,0.554
2404,0.204,0.784,0.556
2420,0.206,0.801,0.554
2437,0.208,0.816,0.562
2457,0.213,0.821,0.569
2473,0.218,0.815,0.577
2489,0.223,0.806,0.579
2505,0.227,0.792,0.581
2521,0.229,0.775,0.62
2539,0.226,0.76,0.69
2554,0.221,0.749,0.724
2571,0.214,0.74,0.726
2587,0.205,0.736,0.464
2603,0.199,0.74,0.034
2605,NaN,NaN,NaN
