Time,X,Y,P
27759,0.797,0.835,0.001
27774,0.797,0.833,0.208
27774,0.797,0.833,0.208
27789,0.798,0.833,0.274
27807,0.798,0.832,0.351
27824,0.799,0.831,0.509
27872,0.799,0.832,0.907
27889,0.798,0.833,0.927
27906,0.796,0.835,0.938
27923,0.794,0.838,0.942
27924,0.794,0.838,0.944
27939,0.791,0.84,0.946
27957,0.787,0.839,0.96
27972,0.784,0.836,0.989
27989,0.782,0.833,1
28007,0.781,0.824,1
28022,0.781,0.812,1
28039,0.781,0.801,1
28056,0.783,0.789,1
28074,0.784,0.778,1
28089,0.785,0.769,1
28107,0.786,0.762,1
28123,0.785,0.758,1
28140,0.785,0.755,1
28157,0.784,0.754,1
28176,0.784,0.754,1
28224,0.783,0.755,0.118
28225,NaN,NaN,NaN
28289,0.773,0.766,0.019
28290,0.773,0.767,0.097
28290,0.773,0.767,0.097
28306,0.771,0.769,0.386
28323,0.769,0.771,0.511
28339,0.769,0.773,0.667
28356,0.772,0.775,0.909
28372,0.777,0.776,1
28390,0.783,0.778,1
28405,0.789,0.778,1
28423,0.795,0.779,0.862
28439,0.798,0.78,0.456
28456,0.801,0.781,0.04
28457,NaN,NaN,NaN
