Time,X,Y,P
28226,0.044,0.408,0.044
28237,0.044,0.414,0.22
28237,0.044,0.414,0.22
28255,0.043,0.42,0.327
28271,0.042,0.422,0.362
28288,0.043,0.422,0.431
28304,0.046,0.418,0.509
28322,0.051,0.405,0.577
28338,0.053,0.389,0.669
28339,0.053,0.386,0.692
28355,0.054,0.367,0.772
28372,0.054,0.344,0.812
28388,0.054,0.316,0.831
28404,0.054,0.3,0.849
28421,0.055,0.291,0.856
28439,0.056,0.292,0.833
28454,0.056,0.304,0.817
28472,0.058,0.325,0.825
28488,0.06,0.34,0.858
28505,0.064,0.347,0.913
28522,0.068,0.342,0.96
28538,0.074,0.327,0.972
28556,0.08,0.309,0.974
28571,0.082,0.298,0.96
28588,0.082,0.284,0.851
28605,0.081,0.278,0.538
28621,0.081,0.279,0.071
28626,NaN,NaN,NaN
