Time,X,Y,P
31659,0.338,0.258,0.026
31679,0.338,0.259,0.253
31679,0.338,0.259,0.253
31695,0.337,0.26,0.356
31712,0.337,0.261,0.466
31760,0.337,0.26,0.685
31777,0.338,0.258,0.751
31794,0.34,0.249,0.806
31811,0.342,0.24,0.835
31813,0.343,0.238,0.837
31828,0.345,0.226,0.849
31844,0.347,0.213,0.853
31862,0.349,0.202,0.851
31878,0.351,0.196,0.853
31895,0.352,0.192,0.849
31911,0.353,0.191,0.849
31929,0.353,0.193,0.856
31945,0.354,0.198,0.858
31961,0.355,0.206,0.858
31978,0.356,0.216,0.854
31995,0.357,0.228,0.854
32012,0.358,0.238,0.856
32029,0.359,0.246,0.86
32044,0.359,0.251,0.862
32062,0.36,0.253,0.858
32078,0.361,0.253,0.858
32095,0.361,0.249,0.858
32111,0.362,0.244,0.856
32128,0.363,0.233,0.864
32146,0.365,0.222,0.87
32162,0.367,0.211,0.864
32178,0.368,0.201,0.866
32195,0.37,0.196,0.862
32211,0.371,0.194,0.858
32228,0.373,0.195,0.853
32245,0.374,0.201,0.853
32262,0.376,0.209,0.851
32279,0.378,0.219,0.853
32295,0.38,0.231,0.86
32312,0.382,0.244,0.864
32329,0.384,0.254,0.868
32346,0.385,0.26,0.864
32362,0.385,0.264,0.868
32379,0.385,0.265,0.86
32395,0.386,0.266,0.839
32412,0.386,0.265,0.741
32428,0.385,0.265,0.597
32441,NaN,NaN,NaN
