Time,X,Y,P
11040,0.783,0.847,0.015
11056,0.783,0.848,0.241
11056,0.783,0.848,0.241
11069,0.783,0.849,0.353
11087,0.783,0.853,0.573
11103,0.783,0.855,0.729
11119,0.781,0.859,0.89
11135,0.778,0.86,0.925
11153,0.773,0.86,0.935
11169,0.77,0.86,0.938
11185,0.767,0.859,0.942
11202,0.767,0.856,0.956
11219,0.771,0.854,0.962
11235,0.775,0.852,0.962
11252,0.779,0.848,0.962
11268,0.784,0.844,0.968
11285,0.787,0.838,1
11303,0.787,0.834,1
11319,0.786,0.831,1
11337,0.783,0.827,1
11351,0.779,0.826,1
11369,0.776,0.827,1
11386,0.774,0.831,1
11402,0.774,0.834,0.96
11418,0.776,0.84,0.104
11427,0.777,0.842,0.001
11428,NaN,NaN,NaN
