Time,X,Y,P
41358,0.608,0.291,0.005
41361,0.607,0.291,0.056
41362,0.607,0.291,0.056
41364,0.607,0.292,0.103
41380,0.607,0.295,0.278
41399,0.606,0.299,0.356
41410,0.606,0.3,0.378
41427,0.604,0.3,0.505
41443,0.603,0.296,0.614
41459,0.601,0.288,0.722
41477,0.599,0.272,0.796
41484,0.599,0.265,0.81
41493,0.599,0.254,0.825
41510,0.6,0.238,0.886
41529,0.604,0.22,0.989
41544,0.606,0.215,1
41560,0.611,0.215,1
41578,0.616,0.221,1
41595,0.623,0.232,1
41611,0.626,0.241,1
41623,0.629,0.251,0.081
41624,NaN,NaN,NaN
41733,0.631,0.285,0.128
41747,0.632,0.271,0.786
41747,0.632,0.271,0.786
41763,0.635,0.238,1
41776,0.638,0.209,1
41792,0.64,0.161,1
41809,0.64,0.119,1
41830,0.637,0.091,1
41842,0.634,0.081,1
41858,0.627,0.082,1
41876,0.619,0.096,1
41894,0.613,0.122,1
41910,0.609,0.152,1
41926,0.611,0.178,1
41942,0.615,0.202,1
41959,0.622,0.224,1
41976,0.628,0.234,0.966
41994,0.637,0.238,0.378
42006,0.643,0.236,0.04
42007,NaN,NaN,NaN
