Time,X,Y,P
7407,0.524,0.813,0.028
7436,0.524,0.815,0.224
7436,0.524,0.815,0.224
7454,0.524,0.816,0.276
7466,0.523,0.818,0.343
7482,0.521,0.819,0.413
7500,0.519,0.82,0.444
7516,0.517,0.819,0.46
7534,0.514,0.818,0.476
7548,0.511,0.814,0.489
7568,0.507,0.806,0.528
7582,0.505,0.799,0.556
7600,0.504,0.789,0.577
7618,0.505,0.782,0.591
7632,0.506,0.779,0.599
7649,0.508,0.778,0.606
7666,0.511,0.779,0.608
7684,0.514,0.784,0.608
7700,0.516,0.789,0.606
7717,0.518,0.796,0.604
7732,0.52,0.807,0.603
7750,0.522,0.814,0.603
7770,0.522,0.818,0.604
7782,0.522,0.818,0.603
7799,0.522,0.815,0.604
7816,0.522,0.809,0.61
7833,0.522,0.799,0.614
7850,0.522,0.791,0.622
7865,0.521,0.779,0.624
7882,0.521,0.768,0.626
7901,0.522,0.762,0.628
7917,0.523,0.76,0.624
7934,0.525,0.761,0.583
7950,0.528,0.767,0.356
7966,0.531,0.772,0.056
7968,0.531,0.773,0.007
7970,NaN,NaN,NaN
