Time,X,Y,P
14661,0.23,0.789,0.042
14678,0.229,0.791,0.337
14679,0.229,0.791,0.337
14694,0.228,0.792,0.47
14711,0.226,0.793,0.587
14728,0.224,0.793,0.704
14745,0.221,0.793,0.813
14761,0.218,0.791,0.858
14777,0.213,0.786,0.886
14795,0.208,0.779,0.907
14810,0.205,0.771,0.923
14828,0.202,0.756,0.929
14845,0.201,0.744,0.931
14861,0.202,0.727,0.935
14878,0.205,0.712,0.929
14894,0.209,0.701,0.921
14911,0.214,0.693,0.915
14928,0.219,0.687,0.907
14945,0.225,0.686,0.874
14961,0.23,0.689,0.853
14978,0.235,0.695,0.845
14995,0.238,0.702,0.845
15011,0.241,0.712,0.843
15028,0.245,0.724,0.845
15045,0.248,0.739,0.847
15060,0.251,0.749,0.851
15078,0.252,0.76,0.86
15096,0.251,0.767,0.88
15110,0.247,0.775,0.899
15128,0.243,0.781,0.911
15144,0.237,0.789,0.899
15161,0.233,0.796,0.892
15178,0.231,0.802,0.761
15194,0.228,0.806,0.269
15204,0.226,0.805,0.048
15205,NaN,NaN,NaN
