Time,X,Y,P
66235,0.626,0.331,0.021
66256,0.626,0.328,0.183
66256,0.626,0.328,0.183
66269,0.627,0.328,0.237
66286,0.629,0.329,0.374
66304,0.632,0.332,0.479
66322,0.636,0.336,0.532
66339,0.639,0.342,0.548
66353,0.642,0.351,0.552
66370,0.645,0.36,0.558
66390,0.646,0.369,0.562
66402,0.646,0.375,0.558
66422,0.644,0.384,0.571
66436,0.641,0.385,0.579
66456,0.635,0.378,0.669
66474,0.629,0.364,0.835
66487,0.627,0.347,0.921
66502,0.626,0.332,0.97
66521,0.628,0.316,1
66537,0.633,0.305,1
66552,0.636,0.3,1
66572,0.643,0.296,0.843
66587,0.648,0.299,0.364
66603,0.653,0.306,0.003
66604,NaN,NaN,NaN
