Time,X,Y,P
11691,0.196,0.367,0.026
11696,0.196,0.368,0.151
11696,0.196,0.368,0.151
11717,0.196,0.371,0.349
11734,0.196,0.372,0.511
11756,0.196,0.369,0.821
11776,0.196,0.362,0.997
11801,0.197,0.346,1
11820,0.199,0.331,1
11839,0.203,0.321,1
11861,0.207,0.316,1
11883,0.213,0.32,0.987
11901,0.215,0.327,0.302
11913,0.217,0.334,0.011
11914,NaN,NaN,NaN
12005,0.196,0.395,0.073
12006,0.195,0.396,0.181
12006,0.195,0.396,0.181
12026,0.193,0.398,0.536
12052,0.193,0.4,0.624
12067,0.194,0.4,0.229
12075,0.195,0.4,0.022
12077,NaN,NaN,NaN
