Time,X,Y,P
15299,0.627,0.346,0.032
15302,0.627,0.347,0.081
15302,0.627,0.347,0.081
15322,0.625,0.353,0.282
15334,0.625,0.356,0.382
15351,0.624,0.359,0.444
15369,0.624,0.356,0.562
15387,0.624,0.351,0.644
15402,0.625,0.339,0.722
15420,0.628,0.327,0.763
15435,0.631,0.321,0.778
15455,0.636,0.313,0.806
15472,0.641,0.315,0.819
15486,0.646,0.322,0.827
15504,0.653,0.336,0.831
15518,0.656,0.346,0.833
15537,0.658,0.359,0.823
15553,0.656,0.36,0.755
15571,0.654,0.358,0.632
15587,0.652,0.354,0.493
15603,0.651,0.351,0.446
15619,0.651,0.346,0.423
15637,0.649,0.342,0.47
15654,0.649,0.338,0.585
15670,0.648,0.331,0.757
15685,0.645,0.318,0.862
15705,0.639,0.298,0.903
15723,0.635,0.284,0.913
15738,0.631,0.271,0.894
15755,0.628,0.265,0.718
15768,0.628,0.262,0.2
15777,0.629,0.264,0.015
15778,NaN,NaN,NaN
