Time,X,Y,P
13412,0.619,0.275,0.03
13413,0.619,0.274,0.071
13413,0.619,0.274,0.071
13428,0.618,0.271,0.218
13444,0.617,0.267,0.323
13465,0.617,0.266,0.36
13481,0.619,0.268,0.438
13495,0.622,0.272,0.458
13511,0.627,0.282,0.472
13517,0.629,0.287,0.481
13532,0.633,0.301,0.491
13544,0.636,0.315,0.491
13562,0.639,0.334,0.495
13580,0.639,0.36,0.499
13595,0.638,0.384,0.503
13614,0.636,0.399,0.507
13631,0.634,0.402,0.507
13648,0.632,0.395,0.499
13663,0.631,0.384,0.503
13682,0.631,0.361,0.528
13698,0.631,0.341,0.54
13714,0.632,0.314,0.554
13728,0.633,0.298,0.558
13746,0.635,0.276,0.567
13763,0.638,0.265,0.614
13779,0.643,0.264,0.685
13797,0.648,0.269,0.739
13811,0.651,0.276,0.767
13832,0.656,0.288,0.788
13849,0.657,0.295,0.778
13863,0.657,0.298,0.614
13883,0.657,0.298,0.222
13886,NaN,NaN,NaN
