Time,X,Y,P
9657,0.036,0.344,0.013
9660,0.036,0.345,0.097
9660,0.036,0.345,0.097
9680,0.037,0.347,0.347
9700,0.038,0.347,0.462
9716,0.038,0.345,0.493
9728,0.038,0.339,0.53
9744,0.037,0.327,0.569
9762,0.036,0.308,0.669
9781,0.035,0.285,0.806
9795,0.034,0.266,0.888
9811,0.035,0.248,0.944
9828,0.036,0.232,0.989
9846,0.039,0.222,1
9860,0.042,0.221,1
9881,0.047,0.229,1
9894,0.051,0.238,1
9912,0.055,0.256,1
9928,0.059,0.275,1
9944,0.063,0.293,1
9964,0.068,0.319,1
9978,0.07,0.329,1
9998,0.072,0.338,1
10010,0.074,0.34,1
10028,0.074,0.336,1
10044,0.075,0.326,1
10060,0.074,0.311,1
10078,0.074,0.287,1
10095,0.075,0.264,1
10110,0.077,0.247,1
10130,0.082,0.236,1
10146,0.087,0.238,0.851
10161,0.097,0.251,0.126
10170,0.101,0.256,0.011
10171,NaN,NaN,NaN
