Time,X,Y,P
17289,0.492,0.815,0.03
17306,0.493,0.815,0.188
17306,0.493,0.815,0.188
17330,0.493,0.815,0.313
17350,0.494,0.816,0.565
17369,0.494,0.819,0.796
17389,0.493,0.821,0.839
17410,0.491,0.826,0.882
17436,0.487,0.827,0.888
17453,0.482,0.825,0.886
17456,0.482,0.825,0.886
17472,0.476,0.818,0.888
17494,0.473,0.806,0.899
17516,0.473,0.795,0.913
17536,0.476,0.788,0.937
17558,0.481,0.784,0.948
17576,0.484,0.782,0.96
17597,0.488,0.786,0.972
17620,0.493,0.795,1
17644,0.495,0.804,1
17661,0.495,0.809,1
17683,0.495,0.811,1
17702,0.495,0.809,1
17723,0.494,0.801,1
17744,0.493,0.785,1
17764,0.493,0.765,1
17787,0.494,0.739,1
17807,0.495,0.721,1
17829,0.495,0.712,1
17852,0.495,0.709,1
17869,0.496,0.713,1
17892,0.499,0.728,1
17910,0.502,0.745,1
17930,0.505,0.761,1
17952,0.506,0.774,0.825
17973,0.506,0.776,0.292
17980,0.505,0.776,0.009
17982,NaN,NaN,NaN
