Time,X,Y,P
11134,0.501,0.38,0.007
11148,0.501,0.386,0.126
11148,0.501,0.386,0.126
11164,0.501,0.394,0.214
11185,0.502,0.399,0.308
11197,0.503,0.396,0.39
11215,0.504,0.386,0.46
11230,0.504,0.372,0.479
11247,0.504,0.344,0.487
11263,0.503,0.319,0.491
11282,0.502,0.295,0.522
11299,0.502,0.292,0.542
11313,0.502,0.298,0.563
11331,0.504,0.316,0.565
11349,0.509,0.345,0.565
11364,0.514,0.367,0.565
11383,0.518,0.384,0.567
11397,0.52,0.388,0.558
11413,0.518,0.386,0.534
11435,0.514,0.376,0.505
11447,0.51,0.369,0.499
11463,0.506,0.359,0.507
11483,0.505,0.351,0.536
11501,0.506,0.342,0.585
11513,0.509,0.335,0.642
11531,0.515,0.321,0.7
11547,0.522,0.306,0.714
11564,0.528,0.295,0.597
11581,0.536,0.286,0.073
11585,0.537,0.285,0.022
11587,NaN,NaN,NaN
