Time,X,Y,P
8441,0.051,0.321,0.034
8459,0.05,0.321,0.185
8459,0.05,0.321,0.185
8479,0.048,0.322,0.286
8503,0.048,0.322,0.31
8524,0.048,0.321,0.403
8544,0.047,0.318,0.546
8569,0.047,0.309,0.698
8586,0.048,0.301,0.763
8607,0.05,0.289,0.788
8628,0.052,0.28,0.788
8649,0.054,0.275,0.786
8668,0.056,0.278,0.79
8690,0.059,0.287,0.784
8709,0.062,0.296,0.79
8729,0.064,0.307,0.796
8750,0.065,0.313,0.798
8771,0.065,0.315,0.804
8792,0.065,0.312,0.833
8816,0.065,0.304,0.958
8835,0.066,0.295,1
8856,0.068,0.287,1
8876,0.073,0.281,0.833
8897,0.076,0.28,0.216
8906,0.078,0.28,0.017
8907,NaN,NaN,NaN
