Time,X,Y,P
5364,0.626,0.785,0.034
5376,0.625,0.787,0.239
5376,0.625,0.787,0.239
5397,0.624,0.789,0.384
5409,0.624,0.788,0.46
5428,0.624,0.78,0.54
5443,0.625,0.768,0.573
5463,0.626,0.752,0.591
5465,0.626,0.749,0.593
5478,0.627,0.739,0.603
5493,0.628,0.732,0.63
5510,0.628,0.728,0.726
5527,0.628,0.732,0.78
5544,0.628,0.741,0.796
5561,0.627,0.755,0.802
5577,0.626,0.774,0.802
5594,0.625,0.789,0.804
5611,0.625,0.804,0.812
5629,0.626,0.811,0.812
5645,0.627,0.813,0.812
5661,0.63,0.812,0.821
5677,0.634,0.807,0.827
5693,0.638,0.801,0.831
5711,0.641,0.795,0.702
5729,0.643,0.793,0.288
5738,0.643,0.793,0.058
5739,NaN,NaN,NaN
