Time,X,Y,P
17429,0.636,0.345,0.034
17432,0.636,0.346,0.093
17432,0.636,0.346,0.093
17454,0.639,0.349,0.329
17474,0.641,0.351,0.386
17496,0.642,0.344,0.403
17517,0.641,0.333,0.39
17539,0.641,0.319,0.372
17559,0.643,0.313,0.368
17580,0.648,0.314,0.372
17601,0.652,0.32,0.386
17621,0.656,0.331,0.452
17643,0.657,0.335,0.493
17665,0.657,0.334,0.505
17683,0.655,0.325,0.513
17707,0.649,0.305,0.519
17724,0.643,0.287,0.534
17746,0.637,0.269,0.569
17769,0.631,0.251,0.593
17789,0.625,0.242,0.401
17809,0.619,0.242,0.003
17812,NaN,NaN,NaN
