Time,X,Y,P
8073,0.347,0.826,0.001
8088,0.347,0.828,0.108
8088,0.347,0.828,0.108
8104,0.347,0.829,0.153
8125,0.347,0.829,0.237
8142,0.347,0.827,0.294
8154,0.348,0.824,0.329
8171,0.35,0.814,0.368
8189,0.351,0.804,0.384
8205,0.352,0.791,0.394
8222,0.352,0.779,0.394
8238,0.352,0.768,0.394
8255,0.352,0.759,0.401
8272,0.352,0.754,0.437
8293,0.352,0.755,0.464
8305,0.352,0.759,0.468
8320,0.351,0.765,0.476
8340,0.351,0.778,0.481
8356,0.35,0.792,0.487
8374,0.35,0.807,0.517
8388,0.351,0.815,0.536
8405,0.353,0.824,0.55
8421,0.356,0.829,0.571
8438,0.361,0.832,0.591
8459,0.366,0.831,0.595
8470,0.368,0.828,0.599
8488,0.371,0.821,0.601
8505,0.372,0.814,0.603
8520,0.371,0.808,0.603
8540,0.367,0.802,0.603
8555,0.364,0.8,0.591
8573,0.359,0.8,0.462
8590,0.355,0.8,0.12
8597,0.353,0.8,0.013
8598,NaN,NaN,NaN
